AVERAGE_YEAR,COUNTY,ELECTORAL_DIVISION,NUMBER_OF_HERDS,AVERAGE_NUMBER_CATTLE,AVERAGE_CATTLE_BEEF,AVERAGE_CATTLE_DAIRY,AVERAGE_CATTLE_AGE_0_3MTH,AVERAGE_CATTLE_AGE_3_6MTH,AVERAGE_CATTLE_AGE_6_12MTH,AVERAGE_CATTLE_AGE_12_18MTH,AVERAGE_CATTLE_AGE_18_24MTH,AVERAGE_CATTLE_AGE_24_36MTH,AVERAGE_CATTLE_AGE_36MTH_PLUS,,,,,,
2020,MAYO,ATTYMASS WEST,27,523,373.5,149.5,39.75,39,72,55.75,31.25,51.75,233.5,,,,,,
2020,MAYO,BALLA,125,3600,3259.5,340.5,188,220.5,551.5,625.5,623.5,526.25,864.75,,,,,,
2020,MAYO,BALLINA,124,4235.25,3111,1124.25,338.5,332.25,648.5,610.5,514.5,464,1327,,,,,,
2020,MAYO,BALLINAFAD,73,2018,1638.25,379.75,151.25,140.75,304.25,334.75,250,213.25,623.75,,,,,,
2020,MAYO,BALLINAMORE,47,1460.75,1362.75,98,101,128.75,292.75,209.5,165.75,170,393,,,,,,
2020,MAYO,BALLINCHALLA,55,341.5,341.5,0,30.25,32.5,48.75,37.5,22.5,36,134,,,,,,
2020,MAYO,BALLINDINE,61,2399.5,1868.75,530.75,153.75,170.75,348.75,450.75,363.5,278.5,633.5,,,,,,
2020,MAYO,BALLINROBE,129,4816.25,4733.25,82,319.5,389,1013.75,820.5,676.5,596.5,1000.5,,,,,,
2020,MAYO,BALLYCASTLE,86,1954.75,1581.25,373.5,180.5,170.5,282.5,215,131.25,162.25,812.75,,,,,,
2020,MAYO,BALLYCROY NORTH,89,842.5,840,2.5,92.75,83.25,78,39.5,43.5,70.5,435,,,,,,
2020,MAYO,BALLYCROY SOUTH,88,830.75,829.25,1.5,79,82.5,115,78.75,45.25,53.5,376.75,,,,,,
2020,MAYO,BALLYHAUNIS,90,2890.5,2534,356.5,248.25,248.75,467,458.25,372.5,322.5,773.25,,,,,,
2020,MAYO,BALLYHEAN,74,1791,1530.5,260.5,148.5,146,277.25,225.5,173.75,193.5,626.5,,,,,,
2020,MAYO,BALLYHOWLY,62,2129,1902.5,226.5,154.5,163.5,323.5,326,278.75,250.25,632.5,,,,,,
2020,MAYO,BALLYNAGORAHER,82,1134.5,1133.25,1.25,106.75,103.75,168.75,113.25,87,81.25,473.75,,,,,,
2020,MAYO,BALLYOVEY,42,352.25,352.25,0,29.5,36,75.5,47.5,27,19.25,117.5,,,,,,
2020,MAYO,BALLYSAKEERY,62,2578.5,1777.25,801.25,194.5,179.5,380.5,365,282.25,254.75,922,,,,,,
2020,MAYO,BANGOR,42,161.75,161.5,0.25,19.25,16.75,14.25,10.25,8.75,12.75,79.75,,,,,,
2020,MAYO,BARROOSKY,37,186.25,186.25,0,19.25,10.5,18.5,11,7.75,17.25,102,,,,,,
2020,MAYO,BEKAN,96,3167,3023.75,143.25,204,235,499,485,476.75,481,786.25,,,,,,
2020,MAYO,BELDERGMORE,59,328.75,310.25,18.5,30.5,35,63.75,35.75,14,24.75,125,,,,,,
2020,MAYO,BELLAVARY,110,2350,2234.25,115.75,193,200.75,341.5,298.25,253,262.75,800.75,,,,,,
2020,MAYO,BELMULLET,133,1338.5,1291.25,47.25,150.25,136,127,76,69,109.25,671,,,,,,
2020,MAYO,BOHOLA,41,944,942.25,1.75,89.75,95.25,146.75,96.75,65.5,88.75,361.25,,,,,,
2020,MAYO,BRACKLOON,97,2406.75,2298.25,108.5,236.25,249.25,403,234.75,166.75,181,935.75,,,,,,
2020,MAYO,BREAGHWY,81,2322.75,1823,499.75,182.75,183.75,346,329.75,259,289,732.5,,,,,,
2020,MAYO,BUNAVEELA,31,175,174.75,0.25,16,16.5,22.75,8.5,13.25,13.25,84.75,,,,,,
2020,MAYO,BUNDORRAGHA,12,13.25,12.25,1,1.25,1.25,0.25,0.5,0.5,0.5,9,,,,,,
2020,MAYO,BURREN,54,1005.5,995.75,9.75,107.25,101.25,162.75,84.5,48.25,83.5,418,,,,,,
2020,MAYO,BURRISCARRA,77,3839.25,2704.5,1134.75,284.5,325,677,506.25,479.5,437.5,1129.5,,,,,,
2020,MAYO,CALLOW,70,1237.5,1190.5,47,103.5,106.5,197.25,112.25,85.5,154.25,478.25,,,,,,
2020,MAYO,CAPPAGHDUFF,56,406.5,405.5,1,32.5,36.25,78.75,63.5,46.25,30.75,118.5,,,,,,
2020,MAYO,CARAUN,64,3261.75,2110.25,1151.5,216.25,210.5,440.25,418.75,386,370.25,1219.75,,,,,,
2020,MAYO,CARROWMORE,76,2144.5,2045.75,98.75,152,175,414,365,235,202,601.5,,,,,,
2020,MAYO,CASTLEBAR,121,1981,1795,186,164.75,153.75,253,263.5,196.75,176.5,772.75,,,,,,
2020,MAYO,CLARE ISLAND,57,50.75,50.75,0,5.75,4.75,5.5,2.5,2,3.5,26.75,,,,,,
2020,MAYO,CLAREMORRIS,75,2743,2327,416,151.5,165.25,463.75,556,456,365.75,584.75,,,,,,
2020,MAYO,CLOGHER,148,3915.25,3477.75,437.5,332.5,330.5,611.5,511.5,360.75,390,1378.5,,,,,,
2020,MAYO,CLOGHERMORE,22,1022.25,991,31.25,71.25,78,145,147.5,147.5,137.75,295.25,,,,,,
2020,MAYO,CLOONKEEN,71,1359.75,1276,83.75,91,98.75,280.25,262.25,141,121.75,364.75,,,,,,
2020,MAYO,CLOONMORE,51,1203.25,1188.75,14.5,99,110.75,218.75,174.75,136.25,109.25,354.5,,,,,,
2020,MAYO,CONG,58,1627.25,1561,66.25,82.25,93.5,242,314,301.5,260.25,333.75,,,,,,
2020,MAYO,COOLNAHA,80,2522.5,2064,458.5,202.5,211,386,332.5,282,311,797.5,,,,,,
2020,MAYO,COONARD,54,2317.5,1938.75,378.75,205,176.25,412,373,285.5,290.5,575.25,,,,,,
2020,MAYO,CORRAUN ACHILL,130,114.75,114.75,0,10.25,9.25,16.25,17.5,8,9.5,44,,,,,,
2020,MAYO,COURSE,71,2591,2420.5,170.5,182.25,256.25,564.5,456,351.75,244.75,535.5,,,,,,
2020,MAYO,CROAGHMOYLE,34,405.5,401,4.5,32.25,34.5,57.5,47,30.25,28.5,175.5,,,,,,
2020,MAYO,CROAGHPATRICK,59,316.25,316.25,0,24.75,26.75,61.75,39,29.5,30,104.5,,,,,,
2020,MAYO,CROSSBOYNE,42,1358.75,1329,29.75,71.5,81.25,186.25,233.5,290.25,231.75,264.25,,,,,,
2020,MAYO,CROSSMOLINA NORTH,59,1818.5,1538.75,279.75,142.25,144.25,277.75,246,196.75,185.25,626.25,,,,,,
2020,MAYO,CROSSMOLINA SOUTH,83,2091.75,1897.75,194,160.75,158,307.75,300.75,222,260.5,682,,,,,,
2020,MAYO,CUILDOO,56,1284.5,1218.5,66,116.75,112.75,194,146,117.5,123,474.5,,,,,,
2020,MAYO,CULNACLEHA,96,4106.5,3318.75,787.75,310.25,350,663,603,543.5,433.75,1203,,,,,,
2020,MAYO,DALGAN,127,5245.25,3914.5,1330.75,371.75,369.75,777.25,763,733.75,789.5,1440.25,,,,,,
2020,MAYO,DEEL,110,2775.5,2643.75,131.75,220.25,253.5,496.75,339.5,265.75,280,919.75,,,,,,
2020,MAYO,DERRY,55,667.5,667.25,0.25,68.5,63,92.25,65,42.5,62,274.25,,,,,,
2020,MAYO,DERRYLOUGHAN,94,1580.5,1485,95.5,138.25,136.75,236,174.25,148.25,185.5,561.5,,,,,,
2020,MAYO,DOOCASTLE,78,1831.75,1784.75,47,146.75,157.75,315.5,283.25,188.25,196.5,543.75,,,,,,
2020,MAYO,DOOEGA,57,29,29,0,3,3,5.25,1.75,2,3.5,10.5,,,,,,
2020,MAYO,DRUMMIN,61,227.5,227.5,0,23.5,24.5,36.5,15.75,10.25,18,99,,,,,,
2020,MAYO,EMLAGH,49,657,643.75,13.25,67.5,67,91,40,40.5,78.75,272.25,,,,,,
2020,MAYO,ERRIFF,34,10.75,10.75,0,1.25,1,3,0.75,0.5,1,3.25,,,,,,
2020,MAYO,FORTLAND,73,3185.5,2444,741.5,270.5,281,528.25,433.5,327.25,320.75,1024.25,,,,,,
2020,MAYO,GARRYMORE,70,2714.5,2185.25,529.25,199.75,205.5,417.25,371.5,337.5,369.25,813.75,,,,,,
2020,MAYO,GLENAMOY,63,282.25,280.25,2,30.75,25.5,18.5,9.25,9.25,34.5,154.5,,,,,,
2020,MAYO,GLENCASTLE,67,815,802.5,12.5,84.25,80.5,101.5,47.75,47.75,92.25,361,,,,,,
2020,MAYO,GLENCO,29,149.75,149.75,0,13,11.25,14,7.25,4.25,14.5,85.5,,,,,,
2020,MAYO,GLENHEST,58,375.5,375.5,0,39.25,39,39.25,17.75,13.25,23.5,203.5,,,,,,
2020,MAYO,GOOLAMORE,15,196.5,196.5,0,22.5,18,19.5,10.75,9.25,20,96.5,,,,,,
2020,MAYO,HOLLYMOUNT,104,4565.75,3558.5,1007.25,301.75,303.25,634.5,694,675.75,737.25,1219.25,,,,,,
2020,MAYO,HOUNDSWOOD,91,3303.75,2917.5,386.25,244.25,232,451.5,442,424.75,498.25,1011,,,,,,
2020,MAYO,ISLANDEADY,112,2091.5,1914,177.5,180.5,181.25,327.25,223.25,152.25,197,830,,,,,,
2020,MAYO,KILBEAGH,105,2238,2229,9,197,200.75,369.5,264,176.75,190.5,839.5,,,,,,
2020,MAYO,KILCOLMAN,50,2128.75,1741.5,387.25,166.5,171.5,326,322.75,269.75,267,605.25,,,,,,
2020,MAYO,KILCOMMON,127,4992.5,3580.75,1411.75,367.25,344.25,685.25,720,594.5,611,1670.25,,,,,,
2020,MAYO,KILFIAN EAST,72,3230.25,2730.5,499.75,301.75,278.25,492.25,346.5,239,310,1262.5,,,,,,
2020,MAYO,KILFIAN SOUTH,67,2383.25,2054.75,328.5,224.25,209.5,338,250.75,173.25,252,935.5,,,,,,
2020,MAYO,KILFIAN WEST,44,1062.5,1058.5,4,97.75,97,139,100,88.5,89,451.25,,,,,,
2020,MAYO,KILGARVAN,112,1917.25,1706.75,210.5,171.25,178.75,276.25,251.25,163.75,191,685,,,,,,
2020,MAYO,KILGEEVER,36,74,74,0,5.25,5.75,9.75,4.75,4.5,7.5,36.5,,,,,,
2020,MAYO,KILKELLY,125,3223.5,3131.5,92,248.25,258,523.75,404,332.5,359.75,1097.25,,,,,,
2020,MAYO,KILLALA,88,3371.25,2614.25,757,289.25,266.75,475,393.5,317.25,409.5,1220,,,,,,
2020,MAYO,KILLAVALLY,46,836.75,819.25,17.5,70,81.75,151,93.25,82.5,71,287.25,,,,,,
2020,MAYO,KILLEDAN,78,1992.75,1983.25,9.5,181.75,199,347.25,209.75,167.5,190,697.5,,,,,,
2020,MAYO,KILMACLASSER,69,1234.5,1152.75,81.75,100,103.25,197.5,180.25,124,111,418.5,,,,,,
2020,MAYO,KILMAINE,144,4589.25,3854.5,734.75,301,292,691.25,842.5,770.25,695.75,996.5,,,,,,
2020,MAYO,KILMEENA,108,2032.25,1740.25,292,181.75,186.25,336.75,234.75,138.5,153.5,800.75,,,,,,
2020,MAYO,KILMOVEE,92,1972,1929.75,42.25,144.25,151.5,370.75,314.5,188.25,177.25,625.5,,,,,,
2020,MAYO,KILSALLAGH,72,305.25,304.25,1,32.75,33.75,45.25,23.5,11.25,21.25,137.5,,,,,,
2020,MAYO,KILTAMAGH,43,877.75,858.75,19,64.5,68.25,120,132.25,101.75,118.5,272.5,,,,,,
2020,MAYO,KILVINE,93,4382.25,3501.25,881,357,366,676.25,595.75,537.25,552.5,1297.5,,,,,,
2020,MAYO,KNAPPAGH,77,1082.5,1076.25,6.25,91.5,96.5,213.75,164.75,94.25,79.75,342,,,,,,
2020,MAYO,KNOCK NORTH,68,1577.5,1537.75,39.75,105.75,119.75,272,251,188,169.75,471.25,,,,,,
2020,MAYO,KNOCK SOUTH,63,1652.75,1337.25,315.5,117.25,113,240.5,258.25,227.5,221.75,474.5,,,,,,
2020,MAYO,KNOCKADAFF,86,112.25,112.25,0,14.75,9.25,8.5,5,3,7.25,64.5,,,,,,
2020,MAYO,KNOCKNALOWER,163,635.75,635.75,0,75,71,63.5,37.75,27.75,48,312.75,,,,,,
2020,MAYO,LACKAN NORTH,74,2387.5,2053.75,333.75,233.25,226.75,344.25,201.75,158.75,254.5,968.25,,,,,,
2020,MAYO,LACKAN SOUTH,87,4099,2573.25,1525.75,397,369.75,569.25,360.5,286.75,424.5,1691.25,,,,,,
2020,MAYO,LETTERBRICK,47,654.5,654.5,0,58.75,64.5,123.75,72.25,32.25,40.5,262.5,,,,,,
2020,MAYO,LOUGHANBOY,71,2186.5,2110.5,76,172.75,183.5,363,314,275,287.25,591,,,,,,
2020,MAYO,LOUISBURGH,69,796.25,741.5,54.75,78.75,79.5,152.75,91.5,66.75,66.25,260.75,,,,,,
2020,MAYO,MANULLA,95,3003.75,2575.5,428.25,261.25,252.75,466.5,417.75,264,284.75,1056.75,,,,,,
2020,MAYO,MAYO,61,2619,2108.75,510.25,183,191,373.75,401,385,333,752.25,,,,,,
2020,MAYO,MAYO DED < 5 HERDS,6,105.75,105.5,0.25,4.25,2,9,12,15.75,35.5,27.25,,,,,,
2020,MAYO,MEELICK,77,2559.5,2342.5,217,202.5,192.25,387,348,254.5,256,919.25,,,,,,
2020,MAYO,MOUNT FALCON,115,3148.75,2413.75,735,238.5,235.75,479.5,423.75,332,346.5,1092.75,,,,,,
2020,MAYO,MUINGNABO,75,317.25,314.75,2.5,27.75,21.25,28.25,37.25,23,24.75,155,,,,,,
2020,MAYO,MUINGS,60,379.5,378.75,0.75,43.5,43,33.75,19,12.25,21.5,206.5,,,,,,
2020,MAYO,MURNEEN,80,2300.75,2227.25,73.5,156,164.25,347.25,379.25,340.5,281.75,631.75,,,,,,
2020,MAYO,NEALE,114,3656,3235.25,420.75,254.25,268.75,654.75,595.25,431,411.25,1040.75,,,,,,
2020,MAYO,NEWBROOK,92,4418.25,3513.5,904.75,320.75,323.5,669.75,621.75,616,601.75,1264.75,,,,,,
2020,MAYO,NEWPORT EAST,88,815,807.5,7.5,88.5,91.75,124.5,56,46,57.5,350.75,,,,,,
2020,MAYO,NEWPORT WEST,99,476.75,476.75,0,53,46.25,54,25.25,15,33.75,249.5,,,,,,
2020,MAYO,OWENBRIN,68,426.25,425.25,1,45.75,43.5,58.75,35.25,24.25,30.5,188.25,,,,,,
2020,MAYO,OWENNADORNAUN,26,98.25,95.75,2.5,6.75,8.25,20.5,14.25,8,3.5,37,,,,,,
2020,MAYO,PONTOON,69,1024.25,1016.75,7.5,93,105.75,197.75,130.25,80.75,79,337.75,,,,,,
2020,MAYO,PORTROYAL,68,1107.75,1009.75,98,89,94,198.5,167.25,125.75,109.5,323.75,,,,,,
2020,MAYO,RATHHILL,129,1475.75,1465.5,10.25,158.25,153.75,144.75,88.25,86.5,132.5,711.75,,,,,,
2020,MAYO,RATHOMA,54,2334.75,1455.5,879.25,199.25,179.75,354.25,295.5,241,267.75,797.25,,,,,,
2020,MAYO,ROSLEE,45,2514.5,1642.25,872.25,190.25,179.25,333,278.25,292.25,302.75,938.75,,,,,,
2020,MAYO,SALLYMOUNT,67,1988.5,1693.75,294.75,165.5,171.25,290.75,225.75,176.75,249.5,709,,,,,,
2020,MAYO,SHESKIN,12,88.25,88.25,0,9.25,9.5,14.75,8.75,1.75,4.5,39.75,,,,,,
2020,MAYO,SHRULE,115,5059.25,4411,648.25,377.5,402.5,704.25,580.5,736,859.25,1399.25,,,,,,
2020,MAYO,SLIEVEMAHANAGH,86,452.25,446.5,5.75,36.25,38,94.25,55.5,30.5,26.5,171.25,,,,,,
2020,MAYO,SLIEVEMORE,168,210.25,210,0.25,21.75,20.5,22.75,12,9.25,20,104,,,,,,
2020,MAYO,SONNAGH,87,1962,1780.5,181.5,154.5,158.25,325,289.5,200.25,183.75,650.75,,,,,,
2020,MAYO,SRAHEEN,57,853.5,781.75,71.75,78.25,79,130.5,82.5,67,75,341.25,,,,,,
2020,MAYO,SRAHMORE,42,91.25,90.25,1,11.75,11.75,7.5,1,3.75,8,47.5,,,,,,
2020,MAYO,STRADE,97,3021.5,2645.5,376,234.75,238.5,472.5,366.25,298.5,334.75,1076.25,,,,,,
2020,MAYO,SWINEFORD,126,2504.5,2401.5,103,233,241.75,399.25,279.5,228.25,235.5,887.25,,,,,,
2020,MAYO,TAGHEEN,46,1513.5,1507.5,6,129,134.75,228.5,201.5,168.5,154,497.25,,,,,,
2020,MAYO,TAWNYNAGRY,71,1115.25,1062.75,52.5,107.75,101.5,179.75,125.75,78.5,93.5,428.5,,,,,,
2020,MAYO,TOOCANANAGH,41,957.5,952.75,4.75,81.75,87.75,156.75,125.75,88,97.75,319.75,,,,,,
2020,MAYO,TOOMORE,93,2401.5,2379.75,21.75,176.5,185.75,390.75,328.75,300,256.75,763,,,,,,
2020,MAYO,TUMGESH,66,1361.25,1315.75,45.5,108.75,123.5,218.5,158.5,124,134.75,493.25,,,,,,
2020,MAYO,TURLOUGH,94,1764.25,1626.5,137.75,151,152.5,263,240.75,161.75,191.5,603.75,,,,,,
2020,MAYO,URLAUR,78,2074,2055.75,18.25,175.75,182,348.5,262.5,189.75,202.25,713.25,,,,,,
2020,MAYO,WESTPORT,48,884.25,763,121.25,70.5,69.25,188.25,110.75,62,82,301.5,,,,,,
2020,MAYO,WESTPORT URBAN,16,234.5,172,62.5,22,22.5,35,35.25,13.5,17.5,88.75,,,,,,
2020,MEATH,AN UAIMH,60,5157.75,2586,2571.75,404.75,423,802,620.25,621.5,755.25,1531,,,,,,
2020,MEATH,ARD MULCHAN,45,4486.75,1478.25,3008.5,394,302,614.75,510,509.25,613.25,1543.5,,,,,,
2020,MEATH,ARDAGH,65,2524.25,2245.75,278.5,161.25,183,442,472.25,372.25,302.5,591,,,,,,
2020,MEATH,ARDBRACCAN,80,4020.5,3061.5,959,242.5,240.75,547.75,628,661,690.25,1010.25,,,,,,
2020,MEATH,ARDCATH,56,8155.5,2615.25,5540.25,594,498.5,893,921.5,912,1151,3185.5,,,,,,
2020,MEATH,ARDNAMULLAN,44,2324,2133.25,190.75,153,174.25,413.25,417.5,358,288.5,519.5,,,,,,
2020,MEATH,ATHBOY,40,4075.5,2038.5,2037,329.25,394,763.5,472.5,431.75,563.5,1121,,,,,,
2020,MEATH,BALLINLOUGH,22,1245.5,764,481.5,60,50,134.25,184.5,194.5,259,363.25,,,,,,
2020,MEATH,BALLYBOGGAN,44,4685.75,2425.75,2260,348.75,340.5,744.75,676.25,536.75,470,1568.75,,,,,,
2020,MEATH,BALLYCONNELL,35,2169,980.25,1188.75,161.5,148.5,266.5,337.75,377.5,268.5,608.75,,,,,,
2020,MEATH,BALRATHBOYNE,29,2360.75,1285.75,1075,157.75,168,330.25,286.5,313.75,392,712.5,,,,,,
2020,MEATH,BECTIVE,28,2157,677,1480,146.25,146.5,312.5,289.25,274.75,271,716.75,,,,,,
2020,MEATH,BOHERBOY,18,1816,571,1245,142.75,125.75,234,254.75,227.5,222.5,608.75,,,,,,
2020,MEATH,BURRY,30,3638,3144.25,493.75,112.25,161,695.25,386.25,696.75,1142,444.5,,,,,,
2020,MEATH,CARRICKLECK,62,2111.5,1724,387.5,165.75,176.5,398,313.75,190.5,210.5,656.5,,,,,,
2020,MEATH,CASTLEJORDAN,28,2416.75,1852.5,564.25,104,131.25,403.25,634.5,562.25,282.25,299.25,,,,,,
2020,MEATH,CASTLEKEERAN,48,3178,2278.5,899.5,175,191.5,427.5,451.75,511,695.25,726,,,,,,
2020,MEATH,CASTLERICKARD,45,3544,2128.75,1415.25,252.5,253.25,564.5,549,437.5,422.75,1064.5,,,,,,
2020,MEATH,CASTLETOWN,47,4994.25,1640,3354.25,382.75,268.75,527.5,456.25,489,847.25,2022.75,,,,,,
2020,MEATH,CEANNANUS MOR,35,2391.75,1125.5,1266.25,156.5,200,384.75,295.5,296.75,378,680.25,,,,,,
2020,MEATH,CLOGHBRACK,38,2375,2000,375,132.75,131.75,343.75,371.25,391,371.25,633.25,,,,,,
2020,MEATH,CLONMACDUFF,24,1312,1088,224,91,110,218.25,247,194.5,151,300.25,,,,,,
2020,MEATH,CROSSAKEEL,32,2740.75,2111,629.75,144.75,178.25,449.5,500.75,583.25,451.5,432.75,,,,,,
2020,MEATH,CROSSKEYS,34,1495,1426.75,68.25,85.75,116.75,265,321.25,237,175,294.25,,,,,,
2020,MEATH,CRUICETOWN,36,4216,2354.25,1861.75,316,308.75,652,652.25,492.5,545.75,1248.75,,,,,,
2020,MEATH,CULMULLIN,53,3777,2063,1714,244.75,331.75,702.75,598.5,587.25,580.25,731.75,,,,,,
2020,MEATH,DONAGHMORE,22,1484.75,1184.25,300.5,64,67.25,135.5,315.25,381.5,246.5,274.75,,,,,,
2020,MEATH,DONAGHPATRICK,74,5814.75,1828,3986.75,441.75,368.5,783.75,733.5,581.75,874.75,2030.75,,,,,,
2020,MEATH,DRUMCONDRA,103,7004.5,4403.25,2601.25,491.5,478,1039.5,944,893,1007.75,2150.75,,,,,,
2020,MEATH,DULEEK,46,3030.5,1778,1252.5,196.75,174.5,410.25,434,394.5,376.5,1044,,,,,,
2020,MEATH,DUNBOYNE,54,5339.75,3666.5,1673.25,249.75,266.75,1090.75,1357.5,885.25,670.5,819.25,,,,,,
2020,MEATH,DUNSHAUGHLIN,66,3630.5,2702.5,928,206.5,204.75,488.25,687.5,704.25,594.25,745,,,,,,
2020,MEATH,GALLOW,44,2898.5,1453.25,1445.25,222.25,238.25,433.5,349.5,278.25,378.25,998.5,,,,,,
2020,MEATH,GALTRIM,38,1594,871.5,722.5,141.75,158,261,176.25,214.25,211.75,431,,,,,,
2020,MEATH,GIRLEY,29,1586,1288.25,297.75,89.5,98.5,223,289.25,267.25,230.5,388,,,,,,
2020,MEATH,GRANGEGEETH,55,3967,2300.5,1666.5,300.75,278.25,551.5,529.25,479.75,558,1269.5,,,,,,
2020,MEATH,GRENNANSTOWN,37,3192.5,2066.25,1126.25,232,228.25,450,408.25,316.75,425.5,1131.75,,,,,,
2020,MEATH,HILL OF DOWN,44,3120,2028,1092,219.25,200.75,415.5,448.75,503.5,484.5,847.75,,,,,,
2020,MEATH,INNFIELD,66,4841.5,3938.25,903.25,358.25,397.5,786.25,721,686.75,650,1241.75,,,,,,
2020,MEATH,JULIANSTOWN,53,3825.75,2451.5,1374.25,298.5,326.5,649,563.75,445.25,471,1071.75,,,,,,
2020,MEATH,KENTSTOWN,33,4549.25,1520.5,3028.75,367,315.75,645,569.5,511.75,594.75,1545.5,,,,,,
2020,MEATH,KILBREW,35,4774,3812.25,961.75,108,188.5,420,638.75,1231.5,1575,612.25,,,,,,
2020,MEATH,KILBRIDE,30,1685.75,1326.25,359.5,117,120,279.5,310,299.75,204,355.5,,,,,,
2020,MEATH,KILCOOLY,10,1301.75,588.25,713.5,106.25,97.25,194.5,182,94.5,163.25,464,,,,,,
2020,MEATH,KILDALKEY,31,2075.75,1231.25,844.5,154.25,132.5,259,358.25,307.5,319,545.25,,,,,,
2020,MEATH,KILLACONNIGAN,47,2226.75,1242,984.75,152.25,153,407.5,374.75,336.25,271.5,531.5,,,,,,
2020,MEATH,KILLALLON,38,2408.5,1472.25,936.25,155,160.75,369.5,412.25,372,330.25,608.75,,,,,,
2020,MEATH,KILLARY,93,7371.25,3870.75,3500.5,497.75,466.25,874.75,968.5,1007.25,1212.5,2344.25,,,,,,
2020,MEATH,KILLEAGH,52,3503.25,2065.5,1437.75,267.5,217.75,448.75,481,413,462.75,1212.5,,,,,,
2020,MEATH,KILLEEN,42,2690.25,1286.75,1403.5,200.25,144,292,314.5,328.25,488.75,922.5,,,,,,
2020,MEATH,KILLYON,50,4829.25,2262,2567.25,357.75,362,686.5,673.75,518.5,638.75,1592,,,,,,
2020,MEATH,KILMAINHAM,56,3674,2816.75,857.25,218.5,232.75,579.75,673.75,594.25,594.25,780.75,,,,,,
2020,MEATH,KILMESSAN,41,4287.75,2529.75,1758,349,359.25,768,693.75,660,509.5,948.25,,,,,,
2020,MEATH,KILMORE,94,4927,3183.25,1743.75,274.75,356.25,741.5,674.25,757.25,871.5,1251.5,,,,,,
2020,MEATH,KILSKEER,28,3089.25,1314,1775.25,219.75,193.25,380.25,420.5,490.75,514,870.75,,,,,,
2020,MEATH,KNOCKLOUGH,32,2048.5,1677.5,371,133.5,174.5,350,404.75,339,299,347.75,,,,,,
2020,MEATH,LARACOR,48,2326.75,1351,975.75,168.75,175.75,352.5,362,314,286.25,667.5,,,,,,
2020,MEATH,LOUGHAN,33,2181.75,1481.25,700.5,107.75,142,311.75,353,387,436,444.25,,,,,,
2020,MEATH,MAPERATH,32,2667.5,1071.75,1595.75,211.5,119.75,254.5,373,360.5,483.75,864.5,,,,,,
2020,MEATH,MARTRY,47,2727,1539.25,1187.75,171.5,165.75,379.5,346.5,298.25,372,993.5,,,,,,
2020,MEATH,MELLIFONT,28,2872,991,1881,206,203.25,397.5,437.5,399.75,408.75,819.25,,,,,,
2020,MEATH,MOYBOLUGE,24,1451,1158.75,292.25,98,101.5,209.5,223.5,215,180,423.5,,,,,,
2020,MEATH,MOYLAGH,57,2823.25,2344.75,478.5,193.25,200,414.75,489.75,437,362.25,726.25,,,,,,
2020,MEATH,MOYNALTY,50,4380,2181,2199,311,272.25,582.5,572.5,577.5,669.5,1394.75,,,,,,
2020,MEATH,NEWCASTLE,52,2873.25,1971,902.25,203,211,448,414.5,363,352.5,881.25,,,,,,
2020,MEATH,NEWTOWN,30,1307.5,1188.75,118.75,52.25,65.75,147.75,188.5,323.75,294.75,234.75,,,,,,
2020,MEATH,NOBBER,48,3253.5,1817,1436.5,235.25,225.25,501.75,501.25,422.5,417.5,950,,,,,,
2020,MEATH,OLDCASTLE,86,4955.75,3611.5,1344.25,425.25,400.25,761.5,661.75,551.5,640,1515.5,,,,,,
2020,MEATH,PAINESTOWN,35,3438.5,1368.25,2070.25,188.75,185,381,409.75,476.5,601,1196.5,,,,,,
2020,MEATH,POSSECKSTOWN,25,2481,2256.5,224.5,104.75,114,434,606.5,518.5,360.75,342.5,,,,,,
2020,MEATH,RAHINSTOWN,30,2336.5,1449,887.5,141.75,175.25,376.5,432.75,436.5,333.75,440,,,,,,
2020,MEATH,RATHFEIGH,31,3023,1940.75,1082.25,155,247.5,485,301.25,406.75,561.25,866.25,,,,,,
2020,MEATH,RATHKENNY,39,2335.25,1242,1093.25,152.75,126,246,267.5,385.5,433.25,724.25,,,,,,
2020,MEATH,RATHMOLYON,74,3961.5,2604.5,1357,280,287.5,578.75,578,546.25,507.5,1183.5,,,,,,
2020,MEATH,RATHMORE,58,4446.25,2816,1630.25,376.5,347.25,697.75,609.75,521.5,678,1215.5,,,,,,
2020,MEATH,RATOATH,47,2574.75,1553,1021.75,168,190.5,418.75,380.75,360.25,366.25,690.25,,,,,,
2020,MEATH,RODANSTOWN,36,1351.5,1040.25,311.25,91.5,108,177.75,168,242.25,273,291,,,,,,
2020,MEATH,SKREEN,44,3173.5,2004.5,1169,237.5,200,387.75,459,472,502,915.25,,,,,,
2020,MEATH,SLANE,21,3968,880.5,3087.5,335,230.5,425,356.5,320,505,1796,,,,,,
2020,MEATH,ST. MARY'S,20,685,560.25,124.75,34.75,33.5,81,87.75,112.25,171.25,164.5,,,,,,
2020,MEATH,STACKALLAN,27,2850.75,1219.75,1631,199.75,165.75,334,341.25,301.5,443.75,1064.75,,,,,,
2020,MEATH,STAHOLMOG,25,2179.25,1085.25,1094,123,120,277,303.5,342.25,351.25,662.25,,,,,,
2020,MEATH,STAMULLIN,47,5901.75,2388,3513.75,439.25,367.25,714.75,799.25,778.5,786,2016.75,,,,,,
